wid,age,country,gender,marital,parenthood
3168,25,USA,m,single,n
3169,36,USA,m,single,n
3170,58.0,USA,m,married,n
3171,31,MKD,m,married,n
3172,23.0,USA,m,single,n
3173,32,USA,f,married,n
3174,26,IND,m,married,n
3175,64,USA,f,married,y
3176,20,USA,m,single,n
3177,26.0,USA,m,married,y
3178,34,USA,f,single,y
3179,31,USA,m,married,n
3180,24,USA,f,single,n
3181,21.0,LKA,m,single,n
3182,30,USA,m,single,n
3183,46,USA,f,single,n
3184,54,USA,f,single,n
3185,22,USA,m,single,n
3186,30.0,USA,f,single,y
3187,44,USA,m,married,y
3188,44,USA,m,single,y
3189,22,USA,m,single,n
3190,21.0,USA,f,single,n
3191,24,IND,m,single,n
3192,51.0,USA,m,widowed,n
3193,26,USA,m,single,n
3194,54.0,USA,f,married,y
3195,23.0,USA,m,single,n
3196,25.0,USA,m,single,n
3197,33,USA,f,married,y
3200,46,USA,m,married,y
3201,49,USA,f,divorced,y
3202,35.0,USA,f,single,y
3203,28,USA,m,single,n
3204,27,USA,f,married,y
3205,30,USA,m,single,n
3206,35,USA,m,married,y
3207,51.0,USA,m,married,y
3208,29,IND,m,separated,n
3209,55,USA,f,married,n
3210,32,USA,m,married,y
3211,28,KNA,m,single,n
3212,34.0,USA,f,married,y
3213,47.0,USA,m,married,y
3214,27,USA,f,single,y
3215,41.0,USA,f,married,y
3216,28.0,USA,f,single,n
3217,55,USA,f,single,n
3218,33,USA,f,married,y
3219,39,USA,f,married,y
3220,37,USA,f,married,y
3221,22,USA,f,married,y
3222,56,USA,f,divorced,n
3223,40,CAN,f,single,n
3224,21.0,USA,m,single,n
3225,44.0,USA,m,married,n
3226,37,USA,f,single,n
3227,23.0,ZAF,f,single,n
3228,27,USA,m,single,n
3229,32,USA,f,single,n
3230,30.0,USA,f,single,y
3231,32,USA,m,married,y
3232,32.0,USA,f,married,n
3233,32,USA,m,single,n
3234,30,USA,f,married,n
3235,26.0,USA,f,married,y
3236,28.0,USA,m,married,y
3237,43.0,USA,m,single,n
3238,27.0,USA,f,single,n
3239,33,USA,f,married,y
3241,34.0,USA,m,married,y
3242,45.0,USA,f,married,y
3243,23,USA,m,single,n
3244,31.0,USA,m,single,n
3245,20,USA,m,single,n
3246,41,USA,f,widowed,y
3247,33,USA,f,married,n
3248,38.0,USA,f,married,y
3249,60,USA,f,married,y
3250,38,USA,f,separated,y
3251,23.0,USA,m,single,n
3252,44,USA,m,separated,n
3253,46,USA,m,divorced,n
3254,56,USA,f,married,n
3255,24,USA,m,single,n
3256,33,USA,m,married,y
3257,44,USA,m,single,n
3258,24.0,USA,m,single,n
3259,28,USA,m,married,n
3260,49.0,USA,f,single,y
3261,31,IND,m,married,y
3262,32,USA,f,married,y
3263,40,USA,f,married,y
3264,34,IND,f,married,y
3265,38,CAN,f,single,n
3266,31.0,USA,m,married,n
3267,23.0,USA,m,married,y
3269,34,USA,f,married,n
3271,32.0,USA,m,single,n
3272,53,USA,f,married,y
3273,20.0,USA,m,single,n
3274,26,IND,m,single,y
3275,52,USA,f,married,y
3276,70.0,USA,f,single,n
3277,27,USA,f,single,y
3278,26.0,USA,f,single,n
3279,21,USA,m,single,n
3280,22.0,USA,m,single,n
3281,19,USA,m,single,n
3282,48.0,USA,f,married,y
3283,23,USA,m,single,n
3284,25,USA,m,single,n
3286,29,IND,f,married,y
3287,35,USA,m,married,n
3288,40,IND,m,married,y
3289,24.0,USA,m,single,n
3290,22,USA,m,single,n
3291,34.0,USA,f,married,y
3292,23,USA,m,married,y
3294,23,IND,f,single,n
3295,43.0,USA,f,married,y
3296,29,USA,f,single,n
3297,33.0,USA,f,married,y
3298,31,USA,f,married,n
3299,22.0,IND,f,single,n
3300,23,USA,m,single,n
3301,27,USA,f,single,y
3302,33.0,USA,m,single,n
3303,59.0,USA,m,married,y
3304,31,USA,m,single,y
3305,30.0,USA,m,single,n
3306,33.0,USA,f,single,n
3307,35,USA,f,single,y
3308,61.0,USA,f,widowed,y
3309,31.0,USA,m,married,y
3310,26,USA,f,single,y
3311,24.0,USA,m,single,n
3312,24.0,USA,m,single,n
3313,27,USA,m,single,n
3314,37.0,USA,f,married,y
3315,20.0,USA,f,single,n
3316,26,USA,m,married,y
3317,40,USA,f,single,n
3318,23.0,USA,m,single,n
3319,29,USA,f,married,n
3320,32.0,USA,f,single,y
3321,33,USA,m,single,n
3322,42.0,USA,m,married,y
3323,39,USA,f,married,y
3324,24,USA,m,single,n
3325,26,USA,m,single,n
3326,21.0,IND,f,single,n
3327,23.0,USA,m,single,n
3328,32,USA,f,divorced,y
3329,24,USA,m,single,n
3330,23,USA,f,single,n
3331,28,USA,f,single,n
3332,27.0,USA,f,single,n
3334,23.0,POL,m,single,n
3335,37,USA,m,married,y
3336,25,USA,f,single,n
3337,42.0,USA,m,married,y
3338,30.0,USA,m,single,n
3341,45,USA,f,divorced,y
3342,30.0,USA,m,single,n
3343,40,USA,f,married,n
3344,26,USA,m,single,n
3345,29,USA,f,married,n
3348,27.0,USA,m,married,n
3349,36,IND,f,married,y
3351,47,USA,m,single,n
3352,40,USA,f,married,y
3353,24,USA,f,married,n
3354,31,USA,m,single,n
3355,31,PRT,m,married,n
3356,31,USA,m,married,y
3357,22.0,USA,m,single,n
3358,43,USA,f,single,n
3359,23,USA,m,single,n
3360,26,USA,m,single,n
3362,30,USA,f,married,y
3363,49,USA,m,married,y
3364,34,USA,f,single,n
3366,32,USA,m,married,y
3367,21,USA,f,single,n
3368,21.0,USA,f,single,n
3369,35.0,USA,m,single,n
3370,31,USA,f,married,y
3371,20,USA,f,single,n
3373,26,COL,m,single,n
3374,44.0,USA,m,married,y
3376,33,USA,f,married,n
3377,34.0,USA,f,married,y
3378,38,USA,f,married,y
3379,45,USA,m,married,y
3380,39,USA,f,divorced,y
3381,23.0,USA,m,single,n
3382,79,USA,f,widowed,y
3383,49,USA,f,married,y
3384,35,USA,f,married,y
3386,32.0,USA,f,married,n
3387,22.0,USA,f,single,n
3388,36.0,USA,m,single,n
3389,24,USA,f,single,n
3390,31,USA,m,single,n
3391,68,USA,o,married,y
3392,55,USA,m,married,y
3393,30,USA,m,married,n
3394,36,USA,f,single,n
3396,42,USA,f,divorced,n
3399,23.0,USA,f,married,y
3400,39,USA,f,married,n
3402,25,USA,f,single,n
3403,48,USA,f,single,n
3404,50,USA,f,single,y
3405,38.0,USA,m,single,n
3406,37,USA,f,single,n
3407,25,USA,m,married,n
3409,27.0,USA,f,married,y
3411,56,USA,f,divorced,y
3412,25,USA,m,single,n
3413,60,USA,f,married,y
3414,37.0,USA,m,single,n
3415,37,USA,m,single,y
3416,28.0,USA,f,single,n
3417,23,USA,f,single,n
3418,53,VEN,m,divorced,y
3419,26.0,USA,m,single,n
3421,33,USA,f,single,n
3422,40,USA,f,single,n
3423,45.0,IND,f,married,y
3424,36.0,USA,m,married,y
3425,34,USA,f,married,y
3426,20.0,IND,m,single,n
3427,50,USA,f,married,y
3430,23,USA,f,single,n
3431,30.0,CAN,m,single,n
3432,30,USA,m,single,n
3433,35,BEL,m,single,n
3434,23,USA,f,married,y
3435,36.0,USA,f,married,n
3436,29.0,VEN,m,married,n
3437,27,USA,m,single,n
3438,21,USA,f,single,n
3439,50,USA,m,separated,y
3440,26.0,USA,f,single,n
3441,43,USA,m,single,n
3442,23,USA,f,married,n
3443,80,USA,f,widowed,y
3444,28.0,USA,m,single,n
3446,26,USA,f,married,y
3447,21,IND,m,single,n
3448,29,USA,m,single,n
3451,27,USA,f,single,n
3452,20,USA,m,single,n
3453,27.0,IND,m,married,n
3455,39,USA,m,married,y
3456,25.0,USA,m,single,n
3457,52.0,USA,,married,y
3458,33,USA,m,married,y
3459,26.0,USA,m,single,n
3461,60,USA,f,married,y
3462,45,USA,f,married,y
3464,23,USA,f,single,n
3465,48,USA,m,widowed,y
3466,30,USA,f,single,n
3468,30.0,USA,m,single,n
3469,29,IND,f,married,n
3471,18,USA,m,single,n
3472,28,USA,f,married,n
3473,33,USA,f,single,y
3474,34.0,USA,f,married,y
3475,44,USA,m,married,y
3477,37,USA,m,single,n
3478,30,USA,m,married,y
3479,40,USA,m,single,n
3480,44,USA,f,married,y
3481,21.0,USA,f,single,n
3482,32,USA,f,married,y
3483,24,USA,m,single,n
3484,49,USA,f,married,y
3485,21.0,USA,m,single,n
3487,74,USA,m,married,y
3488,24,USA,m,single,n
3489,29.0,USA,m,single,n
3490,28,IND,m,married,n
3491,34,USA,f,married,y
3493,31,USA,f,married,y
3494,22.0,USA,m,single,n
3495,25,USA,m,single,n
3496,23,USA,f,single,n
3497,30.0,USA,m,single,n
3499,25.0,USA,m,single,n
3500,30.0,USA,f,married,y
3502,55,USA,f,divorced,y
3503,28,EGY,m,single,n
3505,32.0,USA,m,married,n
3506,29,USA,m,single,n
3507,38.0,USA,m,single,n
3508,30,USA,m,single,n
3510,21,JAM,m,single,n
3511,28.0,IND,m,single,n
3512,26.0,USA,m,single,n
3513,24,IND,m,single,n
3514,26,USA,f,single,n
3515,36,USA,f,married,n
3516,54,USA,o,married,y
3517,44,USA,f,married,y
3518,31,USA,f,married,y
3520,22,USA,f,single,n
3522,30.0,USA,m,single,n
3523,25.0,USA,m,married,n
3524,48.0,USA,f,married,y
3525,42,USA,f,married,y
3526,55.0,USA,m,married,n
3527,31.0,USA,f,single,n
3528,30,USA,m,separated,y
3529,46,IND,f,married,y
3530,23.0,USA,f,single,n
3531,22.0,USA,m,single,n
3532,45,USA,m,divorced,y
3533,39,GBR,m,married,y
3534,24.0,USA,f,single,n
3535,23,USA,f,single,n
3536,31,USA,f,married,y
3537,61,USA,f,divorced,y
3538,36,USA,f,single,n
3540,34,USA,m,married,n
3541,30,FRA,m,married,y
3542,32,USA,m,single,n
3543,19.0,USA,m,single,n
3544,41,USA,m,married,y
3545,32,USA,m,married,y
3546,46.0,USA,f,married,y
3548,46,USA,m,married,y
3549,33.0,USA,f,married,y
3550,27,USA,m,single,n
3551,19.0,USA,m,single,n
3552,25,USA,m,single,n
3554,2.0,ALB,m,single,n
3556,23,USA,m,single,n
3558,30,USA,m,single,n
3559,40.0,USA,m,divorced,y
3561,40,USA,m,divorced,y
3562,30,USA,f,single,n
3563,30,ISL,f,married,y
3564,50,USA,f,single,n
3566,19,IND,m,single,n
3567,30.0,USA,m,married,n
3568,51.0,USA,f,married,y
3569,24,USA,f,single,n
3570,20,USA,f,single,n
3572,32.0,USA,m,single,n
3573,32,USA,m,divorced,y
3574,38.0,USA,m,married,n
3575,38.0,USA,f,single,y
3576,22.0,USA,f,single,n
3577,39,USA,f,married,y
3579,39.0,USA,f,married,y
3580,34,DZA,f,single,n
3581,27.0,IND,f,married,n
3582,24,USA,f,single,y
3583,65,USA,m,married,y
3584,20,USA,m,single,n
3587,45,USA,f,married,y
3588,25.0,USA,f,single,n
3591,37,USA,m,married,y
3592,40.0,USA,f,married,n
3593,65.0,USA,f,single,n
3594,50.0,USA,f,married,y
3595,27,USA,m,married,y
3596,20,USA,f,single,n
3597,29,USA,m,single,n
3598,33,USA,f,single,n
3599,27.0,USA,m,single,n
3600,84,USA,f,single,n
3601,54.0,USA,f,single,n
3602,41,USA,f,single,n
3603,28.0,USA,m,single,n
3604,19.0,USA,m,single,n
3605,32,USA,f,married,y
3606,27.0,USA,f,divorced,y
3607,31,USA,m,married,n
3608,35.0,USA,m,single,n
3609,38.0,USA,f,married,y
3610,24,USA,m,single,n
3611,22,USA,f,married,y
3613,66.0,USA,f,divorced,y
3615,23,USA,m,married,y
3616,32.0,USA,m,married,y
3617,24,USA,m,single,n
3618,20,USA,m,single,n
3619,30.0,CAN,f,separated,y
3620,34,USA,m,divorced,y
3621,44.0,IND,m,married,y
3622,36,USA,f,married,y
3623,30.0,USA,f,divorced,y
3624,28,USA,m,single,n
3625,27,AFG,m,widowed,n
3626,35,USA,m,married,y
3627,37,USA,f,single,n
3629,32,USA,f,single,n
3630,27,USA,f,married,n
3631,28,USA,m,single,n
3632,34.0,USA,f,married,y
3633,35,USA,f,married,y
3634,24,USA,f,single,n
3636,40,USA,f,single,n
3637,55,USA,f,divorced,n
3639,41,USA,m,married,y
3640,42.0,USA,m,single,y
3642,22,USA,f,single,n
3643,28.0,USA,m,single,n
3644,55,USA,m,married,y
3646,31,USA,f,single,n
3647,35,USA,f,married,y
3648,21,IND,m,single,n
3649,32,USA,m,married,n
3650,39.0,USA,f,married,y
3653,25,USA,m,single,n
3655,,USA,m,single,n
3656,32,GMB,m,married,y
3657,43.0,USA,f,married,y
3659,63,USA,m,married,y
3660,22.0,USA,m,single,n
3661,47,USA,f,divorced,y
3662,22,USA,f,single,n
3663,34.0,USA,f,married,y
3664,30,USA,f,single,y
3665,19,USA,f,single,n
3666,35,USA,f,single,n
3667,25.0,USA,f,single,n
3669,32,USA,m,married,n
3670,32,USA,f,single,n
3671,31,USA,m,single,n
3672,25.0,IND,m,single,n
3673,23,USA,f,single,n
3675,40.0,USA,f,single,y
3676,25,USA,f,married,n
3678,25,USA,f,married,n
3679,28.0,USA,f,single,y
3680,30,USA,m,married,y
3681,40,IND,f,married,n
3682,21,USA,m,single,n
3683,31,USA,f,single,n
3684,49.0,USA,f,married,y
3685,22.0,USA,f,single,n
3687,22,IND,m,single,n
3688,36.0,GBR,m,single,n
3690,23.0,IND,f,married,n
3691,69.0,IND,m,married,y
3692,57.0,USA,f,married,y
3693,27,USA,m,single,n
3695,25,JAM,f,single,y
3696,29.0,USA,f,single,n
3697,25.0,USA,f,single,n
3699,19,USA,m,single,n
3700,47,USA,m,single,n
3701,21.0,USA,m,single,n
3702,31,USA,f,single,n
3704,22,VEN,f,single,n
3705,40,USA,f,single,n
3708,42,USA,f,married,n
3709,58,USA,f,divorced,y
3710,59,USA,f,married,y
3711,27.0,USA,m,married,y
3712,32.0,USA,f,single,y
3713,25,CAN,f,single,n
3714,27,USA,f,single,n
3715,23,,f,single,n
3716,21.0,USA,m,single,n
3717,28,USA,m,married,n
3718,31,USA,f,single,n
3719,32,IND,m,single,n
3720,23,USA,f,single,n
3721,21,USA,m,single,n
3723,51,USA,f,married,y
3724,30,USA,f,married,y
3725,48,USA,m,single,y
3727,28,USA,m,married,n
3728,31.0,USA,m,single,n
3729,41,USA,f,divorced,y
3730,26,IND,m,single,n
3731,44,USA,f,single,y
3732,38,USA,m,married,y
3733,25.0,ASM,f,married,y
3734,24.0,USA,f,single,n
3735,34.0,USA,m,single,n
3736,30.0,USA,m,married,n
3739,36.0,USA,m,single,n
3740,23.0,USA,m,married,y
3741,61.0,USA,f,single,n
3742,25,VEN,m,married,y
3743,19.0,USA,m,single,n
3744,21,USA,m,single,n
3746,49,USA,f,married,y
3747,24.0,USA,m,single,n
3748,26.0,IND,f,single,n
3751,42.0,USA,m,married,y
3752,35,IND,f,married,y
3753,38,USA,f,married,n
3754,30,USA,f,married,y
3755,24,USA,m,single,n
3756,54,CAN,f,divorced,y
3757,27.0,USA,m,single,n
3758,25,USA,f,married,n
3760,27.0,USA,m,married,y
3763,24,USA,f,single,n
3764,27.0,USA,f,married,y
3765,56.0,USA,f,single,n
3766,31.0,IND,m,married,y
3767,19,USA,m,single,n
3768,30,USA,f,single,n
3769,41,USA,m,married,y
3770,35,USA,f,single,n
3771,68.0,USA,f,married,y
3772,21,USA,m,single,n
3773,50,USA,f,divorced,y
3774,21.0,USA,m,single,n
3775,58.0,USA,f,married,y
3776,37.0,USA,f,,n
3777,22,GBR,m,single,n
3778,30.0,USA,f,married,y
3779,54.0,USA,f,separated,y
3780,27,USA,f,single,n
3782,28,USA,m,married,y
3783,23.0,USA,m,single,n
3784,66,USA,f,married,y
3786,38,USA,m,married,y
3787,66,USA,m,widowed,y
3788,23,USA,f,single,y
3789,57.0,USA,f,widowed,y
3791,21,USA,m,single,n
3792,33.0,USA,f,single,n
3793,28,USA,m,married,y
3794,32,USA,m,single,n
3795,32,USA,m,married,y
3796,24.0,USA,m,married,n
3797,56,USA,m,divorced,y
3798,21,USA,f,single,n
3800,27.0,GBR,m,single,n
3801,62,USA,f,married,n
3802,42,USA,f,married,y
3803,23.0,USA,f,single,n
3804,52,USA,f,married,y
3805,23.0,USA,m,single,n
3806,24.0,USA,m,married,y
3807,52,USA,m,married,y
3808,27.0,USA,m,single,n
3810,27,IND,f,married,y
3811,21,USA,f,married,n
3812,28,USA,m,single,n
3813,29.0,USA,f,single,n
3816,44,USA,m,single,n
3817,25.0,USA,m,single,n
3818,29.0,USA,m,single,n
3819,26,USA,f,married,y
3820,31,USA,f,single,n
3822,32.0,USA,m,married,y
3823,43.0,USA,m,married,y
3824,33,USA,f,married,n
3825,21,USA,m,single,n
3826,25.0,USA,m,single,n
3827,52.0,USA,m,married,y
3828,38.0,USA,f,married,y
3829,40.0,USA,f,married,y
3830,35,USA,f,single,n
3831,23.0,USA,f,married,y
3833,22,USA,m,single,n
3834,64,USA,f,divorced,y
3835,54,USA,f,single,y
3836,36,USA,f,married,n
3837,19,USA,m,single,n
3838,38,USA,f,married,y
3839,27,USA,m,single,n
3840,88.0,USA,f,married,y
3841,33,IND,m,married,y
3842,27.0,USA,f,single,n
3843,32.0,USA,f,married,n
3844,33.0,USA,m,married,y
3845,45.0,USA,m,married,n
3846,40,MYS,m,married,y
3847,20,USA,f,married,n
3848,19.0,GBR,f,single,n
3849,31.0,USA,f,single,n
3850,30.0,IND,m,single,n
3851,25.0,IND,m,married,y
3852,29,USA,f,separated,y
3853,24,USA,f,single,n
3854,54.0,USA,f,married,y
3855,34,USA,f,married,y
3856,47,USA,f,single,n
3858,42.0,USA,m,married,y
3859,25,USA,f,married,y
3860,27.0,USA,m,single,n
3861,19,USA,m,single,n
3862,21.0,USA,m,single,n
3866,31,USA,f,single,n
3868,27.0,USA,f,single,n
3869,28,USA,m,single,y
3870,29,USA,m,single,y
3871,71,USA,f,married,y
3872,35,USA,m,single,n
3873,28,USA,m,married,y
3875,22,USA,f,single,n
3876,48,USA,f,married,y
3877,42.0,IND,m,married,y
3878,37,USA,f,married,n
3879,41,USA,f,married,y
3882,26,USA,m,single,n
3885,26,PHL,f,single,n
3886,32,USA,f,married,y
3887,43,VEN,m,married,n
3888,40.0,USA,f,single,y
3890,27.0,USA,m,single,n
3891,33,USA,m,divorced,n
3892,25,USA,m,single,n
3893,38,IND,m,married,y
3894,29.0,USA,m,married,n
3895,46,USA,f,married,y
3896,53.0,USA,m,married,y
3897,,USA,f,,
3898,23.0,USA,f,single,n
3899,25.0,USA,m,single,n
3900,22,USA,m,single,n
3901,31,USA,f,married,y
3902,50,JAM,m,married,n
3903,31.0,USA,m,married,n
3904,26,USA,m,single,n
3905,37.0,USA,m,single,n
3908,24.0,USA,m,single,n
3909,19,USA,m,single,n
3910,55.0,USA,f,married,y
3911,22.0,USA,f,single,y
3912,29.0,USA,m,married,y
3913,26.0,USA,m,single,n
3915,18,USA,f,single,n
3916,26.0,USA,m,single,n
3919,47.0,USA,m,single,n
3920,24,USA,f,single,n
3921,23,IND,f,single,n
3922,40,USA,m,single,n
3923,20,LTU,f,single,n
3924,25,USA,f,single,n
3926,24.0,USA,m,married,n
3927,34,USA,m,married,y
3928,35,USA,f,single,n
3929,29,USA,f,single,n
3930,41,USA,m,single,n
3931,33,USA,f,divorced,n
3933,34.0,USA,m,single,n
3934,23.0,USA,m,single,n
3935,43,USA,f,married,y
3936,23,USA,m,single,n
3937,25.0,IND,f,married,n
3938,21.0,USA,m,single,n
3940,24,USA,m,single,n
3942,29.0,USA,f,single,n
3944,28,USA,m,married,n
3946,33.0,USA,f,married,y
3947,27,USA,f,single,y
3948,32.0,USA,f,married,y
3949,33,USA,f,married,n
3950,23,USA,f,single,y
3951,27,USA,f,married,n
3952,31.0,USA,f,single,n
3953,32.0,USA,f,married,y
3954,24,USA,m,single,n
3955,25,USA,f,single,n
3958,52,USA,f,married,y
3959,23,CZE,f,single,n
3961,23,IND,f,single,n
3962,37,USA,f,married,y
3963,27.0,USA,f,single,n
3964,28.0,USA,m,single,n
3965,46,USA,m,divorced,y
3967,26,USA,f,single,n
3968,29,USA,m,single,n
3969,36,USA,m,single,n
3970,53,USA,m,single,n
3971,31.0,USA,m,single,n
3972,28,USA,m,single,n
3973,31,USA,f,single,n
3974,33,USA,f,married,y
3975,25,USA,m,single,n
3976,35,USA,f,married,n
3977,32.0,USA,f,married,y
3978,21,USA,f,single,n
3979,25,USA,f,single,n
3980,30.0,USA,f,single,n
3981,22.0,NZL,m,single,n
3982,33.0,USA,m,married,n
3983,31.0,NZL,f,single,n
3984,23.0,USA,f,single,y
3985,36,USA,f,married,y
3988,34.0,USA,m,married,y
3989,31.0,USA,f,single,n
3991,34.0,USA,f,married,y
3992,27,USA,m,single,n
3993,18.0,USA,m,single,n
3995,23.0,USA,m,single,n
3996,42,IND,m,married,y
3997,34,USA,m,married,y
3998,32.0,USA,o,single,n
3999,64,USA,m,married,y
4000,57,USA,f,married,y
4001,51,USA,f,separated,y
4002,37,IND,m,married,y
4003,28,USA,f,married,y
4004,25,USA,f,single,n
4005,38,USA,f,single,n
4006,32,USA,f,single,y
4007,55,USA,f,married,n
4008,24.0,USA,m,single,n
4009,44.0,USA,f,single,n
4012,41,USA,f,married,y
4013,34,USA,m,single,n
4014,54,USA,f,married,y
4015,22,USA,m,single,n
4017,36.0,USA,m,married,y
4018,33,USA,f,single,n
4019,19.0,USA,m,single,n
4020,51,USA,f,divorced,y
4022,27.0,USA,f,married,y
4023,51,USA,f,divorced,y
4024,34,USA,f,married,n
4025,26,USA,m,single,n
4026,28,USA,m,single,n
4027,23.0,USA,m,single,n
4028,54,USA,m,married,y
4029,20.0,USA,m,single,n
4033,26,USA,m,single,n
4034,27.0,USA,m,single,n
4035,26,USA,m,married,n
4037,27,IND,m,married,n
4038,27,USA,m,single,n
4040,22.0,USA,m,single,n
4041,30,USA,f,married,y
4043,28,USA,m,single,n
4044,22.0,USA,m,married,n
4045,35,USA,m,married,y
4046,31,USA,m,single,n
4047,29.0,IND,m,married,y
4049,38.0,USA,m,single,n
4050,46,USA,f,married,n
4051,19.0,USA,m,single,n
4052,41,USA,m,single,n
4053,46,USA,f,divorced,y
4054,59,USA,f,married,n
4055,22,USA,f,single,n
4056,47,USA,f,divorced,n
4057,24,USA,m,single,n
4058,46,USA,f,single,y
4059,24.0,IND,m,single,n
4061,28.0,USA,m,single,n
4062,36.0,USA,f,divorced,y
4063,23,USA,m,single,n
4064,27,USA,f,single,n
4065,28,USA,f,single,n
4066,23,USA,m,single,n
4067,36.0,USA,f,married,y
4068,19.0,USA,f,single,n
4069,29,USA,f,married,y
4070,29,USA,f,single,n
4071,22,USA,f,single,n
4072,18,USA,m,single,n
4073,31.0,USA,m,single,n
4074,22,USA,m,single,n
4075,31,USA,m,single,n
4076,36,USA,f,married,n
4078,58.0,USA,m,,y
4079,27,USA,f,single,y
4080,32,USA,f,married,y
4081,27.0,USA,m,single,n
4082,62,USA,f,widowed,y
4084,25,USA,f,single,y
4085,37,USA,f,married,n
4086,24.0,NGA,m,single,n
4087,30,USA,m,single,n
4088,56,USA,m,married,y
4089,41,USA,f,married,y
4090,23,USA,f,married,y
4091,33.0,USA,f,married,y
4092,33.0,IND,f,married,y
4093,50,USA,f,single,n
4094,24.0,IND,f,single,n
4095,63,USA,f,widowed,y
4096,20.0,USA,f,single,n
4097,21,USA,f,married,n
4098,19,USA,f,single,n
4099,27,USA,f,single,y
4100,36.0,USA,m,married,y
4101,23.0,USA,m,single,n
4103,52.0,USA,m,single,n
4104,29,USA,f,married,y
4106,35,USA,f,single,y
4107,69,USA,f,married,n
4108,32,USA,f,married,y
4109,40,USA,m,married,y
4110,38.0,USA,f,married,y
4111,33,USA,f,married,n
4112,21,USA,f,married,y
4113,34.0,USA,f,married,y
4114,20,USA,m,single,n
4115,35.0,USA,f,married,y
4116,35,USA,m,married,y
4117,25,USA,f,married,n
4118,42,USA,f,married,y
4119,64,USA,m,married,n
4120,49,USA,f,married,y
4121,30,USA,f,single,n
4122,30,IND,f,married,y
4123,24.0,USA,f,married,y
4124,24,USA,m,single,n
4125,27.0,USA,m,single,n
4126,39,USA,m,single,n
4127,54.0,USA,f,married,y
4129,26,USA,m,single,y
4130,36,USA,f,married,y
4132,24,USA,m,single,n
4133,38,USA,m,married,y
4135,31,USA,m,single,y
4138,42.0,USA,f,single,n
4139,31.0,USA,m,single,n
4141,30,USA,m,single,n
4144,22.0,USA,m,single,n
4145,56,USA,f,married,y
4146,30.0,USA,f,married,n
4147,19,USA,m,single,n
4148,22,AUS,m,single,n
4149,45.0,USA,f,married,y
4151,40,IND,f,married,y
4152,23.0,USA,m,single,n
4153,26,USA,f,single,n
4155,33.0,USA,m,single,n
4156,27.0,USA,m,single,n
4157,36,USA,f,married,y
4158,25,IND,m,single,n
4160,26.0,USA,m,single,n
4161,21,USA,m,single,n
4162,38,USA,f,married,y
4163,34,USA,m,married,y
4164,27,USA,m,married,y
4165,34,USA,f,single,n
4167,26,FRA,m,married,y
4169,31,USA,m,married,n
4170,23.0,IND,f,single,n
4171,27.0,USA,f,single,n
4172,44.0,USA,m,divorced,y
4173,20,USA,m,married,y
4174,27,USA,f,divorced,y
4175,45.0,USA,f,married,y
4176,38,USA,f,married,y
4177,30.0,USA,f,single,n
4178,24,IND,m,single,n
4179,29.0,USA,m,married,y
4180,28,USA,f,married,n
4181,42.0,IND,m,married,y
4183,36,USA,m,married,n
4184,36.0,USA,m,married,y
4185,37.0,USA,f,single,n
4186,44,USA,f,married,y
4187,19,USA,f,single,n
4188,35.0,USA,f,single,y
4189,33,IND,m,married,y
4190,24.0,USA,m,single,n
4191,29,USA,m,married,n
4192,32.0,USA,f,single,n
4195,31.0,IND,m,married,n
4196,32.0,USA,m,single,n
4197,24,USA,m,single,n
4199,37.0,CAN,f,married,y
4200,58,USA,f,married,y
4201,38,USA,m,single,n
4202,43.0,USA,f,married,n
4203,28.0,USA,m,single,n
4205,48.0,USA,f,married,y
4206,26.0,USA,m,single,n
4207,20.0,USA,f,married,n
4208,42.0,USA,m,married,y
4210,30,USA,f,single,y
4211,31,USA,m,married,n
4213,40.0,USA,f,married,y
4214,22,USA,m,single,n
4215,32,USA,f,married,y
4217,25.0,USA,m,single,n
4218,40,USA,f,married,n
4219,30.0,USA,m,separated,n
4221,29.0,USA,m,single,n
4222,19.0,USA,m,single,n
4223,45,USA,f,single,n
4224,24.0,USA,m,single,n
4226,30.0,USA,m,single,n
4227,30.0,USA,m,single,n
4228,60.0,USA,f,divorced,n
4229,26.0,USA,f,single,n
4231,28.0,IND,m,married,y
4232,24,USA,m,single,n
4233,34.0,USA,m,married,y
4234,30,USA,m,single,n
4235,37,USA,f,married,y
4237,34.0,USA,m,married,y
4238,46,USA,f,single,n
4240,22.0,PAK,m,single,n
4241,25,USA,m,single,n
4243,21,IND,m,single,y
4246,31,USA,f,married,n
4247,40,USA,m,single,n
4248,43.0,USA,m,married,n
4249,24.0,USA,f,single,y
4250,36.0,USA,m,married,y
4251,60.0,USA,f,married,y
4253,28.0,USA,m,married,y
4254,41.0,USA,m,single,n
4255,38,USA,f,married,n
4257,46,USA,m,married,y
